filename,tSNE_1,tSNE_2,Class,Perplexity
000000439615.jpg,11.659846,-35.472034,vehicle,20
000000439657.jpg,4.355108,-43.83945,airplane,20
000000440460.jpg,-4.6299105,6.5106177,vehicle,20
000000440486.jpg,29.579132,-8.797186,vehicle,20
000000440726.jpg,1.8950648,-9.893727,vehicle,20
000000441083.jpg,18.667536,38.069878,vehicle,20
000000441165.jpg,-6.628984,27.035662,vehicle,20
000000441470.jpg,-5.4705544,8.964839,dog,20
000000441695.jpg,5.4577546,-29.544086,airplane,20
000000441752.jpg,2.7024527,11.612367,airplane,20
000000442457.jpg,1.9237471,34.830456,cat,20
000000442468.jpg,18.941103,0.71582323,dog,20
000000443499.jpg,-14.968788,30.367886,dog,20
000000443509.jpg,-16.028057,5.2498026,cat,20
000000443641.jpg,10.092499,-28.116701,vehicle,20
000000443687.jpg,11.120083,-26.378607,airplane,20
000000444210.jpg,5.5390944,-0.10539096,airplane,20
000000444831.jpg,-15.545279,30.673672,airplane,20
000000445295.jpg,-11.515435,0.7123429,airplane,20
000000445371.jpg,-7.943865,7.069435,vehicle,20
000000445408.jpg,2.0521188,50.415646,airplane,20
000000445606.jpg,27.437819,-5.604816,vehicle,20
000000445774.jpg,0.3376639,15.177574,dog,20
000000446409.jpg,-11.9780655,14.579004,cat,20
000000446467.jpg,2.9847887,-11.704662,vehicle,20
000000446626.jpg,21.492252,16.573847,cat,20
000000446661.jpg,-10.537818,-9.842691,airplane,20
000000446931.jpg,-1.3586024,-31.518267,airplane,20
000000447424.jpg,21.361986,-7.5235605,dog,20
000000447688.jpg,7.634421,5.8396187,vehicle,20
000000447726.jpg,13.074735,-42.61719,vehicle,20
000000448024.jpg,-20.181128,0.41129345,cat,20
000000448288.jpg,-11.479458,-31.309612,airplane,20
000000448690.jpg,-30.117573,-19.231812,airplane,20
000000448871.jpg,-20.711287,-10.662103,vehicle,20
000000448983.jpg,6.1605687,-40.36413,vehicle,20
000000449088.jpg,-2.7505107,-1.7932009,cat,20
000000449150.jpg,-23.517794,1.3014165,cat,20
000000449304.jpg,33.088158,-13.017112,airplane,20
000000449369.jpg,2.4687665,-39.095734,airplane,20
000000449379.jpg,-5.4865623,12.679581,cat,20
000000450324.jpg,16.978706,27.122042,vehicle,20
000000450774.jpg,-22.580057,-35.345577,airplane,20
000000451123.jpg,-15.409739,3.5552776,cat,20
000000451381.jpg,10.517945,25.786482,cat,20
000000451440.jpg,20.666409,23.038895,dog,20
000000451449.jpg,3.937029,3.091727,dog,20
000000451594.jpg,15.36037,-23.320225,vehicle,20
000000451793.jpg,17.444124,-0.35159174,vehicle,20
000000451944.jpg,-0.22229502,-3.0525112,vehicle,20
000000452300.jpg,19.017231,27.421131,dog,20
000000452398.jpg,9.492144,16.374077,vehicle,20
000000452774.jpg,-15.190867,-41.859985,airplane,20
000000453332.jpg,10.1019535,-24.920279,vehicle,20
000000453472.jpg,4.7264,18.199558,cat,20
000000453676.jpg,-12.32696,27.164745,cat,20
000000453731.jpg,-24.625002,0.41735354,dog,20
000000454018.jpg,-13.269836,-14.187786,airplane,20
000000454172.jpg,-2.5925994,11.900337,vehicle,20
000000454253.jpg,6.5822854,-3.9177434,vehicle,20
000000456653.jpg,-14.143535,-3.4926212,vehicle,20
000000456845.jpg,2.1792245,24.269796,airplane,20
000000457275.jpg,7.2424016,20.110495,dog,20
000000457288.jpg,-2.0788207,19.561708,airplane,20
000000458374.jpg,-26.26662,-21.971298,airplane,20
000000458390.jpg,27.56521,-14.0955515,vehicle,20
000000458856.jpg,28.4889,-7.004677,vehicle,20
000000459598.jpg,14.207957,18.167215,cat,20
000000459697.jpg,8.348329,-34.317284,vehicle,20
000000460125.jpg,-24.205248,-40.631767,airplane,20
000000460373.jpg,-2.7705388,-11.379493,airplane,20
000000460470.jpg,28.679457,-27.470198,vehicle,20
000000460505.jpg,3.5373075,39.467014,cat,20
000000460628.jpg,-7.637515,-43.618813,vehicle,20
000000460702.jpg,-23.328482,14.128431,vehicle,20
000000460872.jpg,-12.759064,15.087279,dog,20
000000461123.jpg,-12.869993,8.16025,airplane,20
000000461236.jpg,8.415614,-15.123706,vehicle,20
000000461410.jpg,-24.724056,-3.9532633,cat,20
000000461973.jpg,1.5403386,-27.737259,vehicle,20
000000461989.jpg,-21.238583,3.9608715,cat,20
000000462238.jpg,21.467295,-35.168304,vehicle,20
000000462505.jpg,-20.323975,9.689053,vehicle,20
000000462767.jpg,-31.217682,-0.38490507,cat,20
000000462954.jpg,-17.419453,-20.270338,vehicle,20
000000463084.jpg,18.997179,-22.31117,vehicle,20
000000463593.jpg,-12.482548,25.710258,dog,20
000000463669.jpg,12.191617,38.33878,cat,20
000000463788.jpg,21.80292,-12.135484,vehicle,20
000000463865.jpg,-21.14133,20.65658,cat,20
000000464032.jpg,4.836797,-25.443995,airplane,20
000000464111.jpg,-11.590453,16.353855,vehicle,20
000000464181.jpg,0.3223608,21.282318,airplane,20
000000464909.jpg,-11.477684,-18.74541,airplane,20
000000465369.jpg,-2.7114768,-0.56220716,vehicle,20
000000465701.jpg,-21.7257,-37.574112,airplane,20
000000465744.jpg,-2.0979629,-14.191265,airplane,20
000000466020.jpg,-16.241238,29.52093,vehicle,20
000000466392.jpg,-2.6050565,34.261032,dog,20
000000466597.jpg,-24.21449,-31.44731,vehicle,20
000000466921.jpg,32.68065,1.420323,vehicle,20
000000467187.jpg,-0.05839933,-34.10639,vehicle,20
000000467475.jpg,-21.037964,-35.16425,airplane,20
000000467762.jpg,4.972326,42.642517,dog,20
000000468115.jpg,23.87749,3.9362128,vehicle,20
000000468132.jpg,16.606123,27.182579,cat,20
000000468652.jpg,20.71489,-12.582706,vehicle,20
000000468679.jpg,-28.892471,-35.32699,airplane,20
000000469046.jpg,-9.143919,35.31193,cat,20
000000469130.jpg,-13.892723,-32.32044,airplane,20
000000469317.jpg,8.434772,-22.44871,dog,20
000000469798.jpg,2.9488785,-34.58616,airplane,20
000000469902.jpg,-11.119333,-11.199201,cat,20
000000469996.jpg,0.73778176,8.557825,vehicle,20
000000470128.jpg,-7.9949,0.97096336,cat,20
000000470710.jpg,15.069369,-1.6498806,vehicle,20
000000470988.jpg,26.437342,8.684468,vehicle,20
000000471439.jpg,-7.987773,-43.698467,airplane,20
000000472041.jpg,-1.3099009,1.0693738,vehicle,20
000000472266.jpg,-1.2501656,6.8106847,dog,20
000000472452.jpg,12.621236,-23.994968,vehicle,20
000000473050.jpg,8.6001,-9.064628,vehicle,20
000000473214.jpg,27.891943,-8.273957,vehicle,20
000000473634.jpg,27.506525,-16.46907,cat,20
000000473665.jpg,-8.630537,17.970737,vehicle,20
000000473964.jpg,9.399958,41.23564,cat,20
000000474208.jpg,-7.0737715,25.099846,cat,20
000000474410.jpg,-28.05975,-18.465073,airplane,20
000000474434.jpg,-6.8671856,-9.635732,dog,20
000000474607.jpg,15.788353,26.312626,dog,20
000000474667.jpg,6.4900594,48.74991,cat,20
000000475580.jpg,19.044853,-27.969498,vehicle,20
000000475634.jpg,17.23463,31.496647,cat,20
000000475693.jpg,-4.933545,32.71893,airplane,20
000000475710.jpg,21.353718,-16.316488,airplane,20
000000475798.jpg,-5.9638634,-32.597786,airplane,20
000000476011.jpg,-17.717274,7.400264,cat,20
000000476517.jpg,10.378417,-39.302715,airplane,20
000000476736.jpg,-20.64503,5.0438046,dog,20
000000476993.jpg,14.103224,-9.576562,airplane,20
000000477029.jpg,10.376805,8.4761305,airplane,20
000000477061.jpg,-6.3089466,29.029142,vehicle,20
000000477272.jpg,15.317924,-14.9930525,airplane,20
000000477700.jpg,21.309845,0.88874876,airplane,20
000000477791.jpg,33.163536,-12.218198,cat,20
000000478927.jpg,-6.819231,-5.51287,cat,20
000000478977.jpg,-25.967997,-30.054735,dog,20
000000480140.jpg,-17.380983,35.054287,vehicle,20
000000480167.jpg,-14.370031,32.136566,dog,20
000000480605.jpg,-25.320333,-18.613432,airplane,20
000000480720.jpg,6.5835676,17.584982,cat,20
000000480872.jpg,3.4734423,4.4263797,vehicle,20
000000481293.jpg,-10.358356,-29.261547,airplane,20
000000481313.jpg,12.409682,42.671803,cat,20
000000481357.jpg,26.277943,-19.271597,vehicle,20
000000481462.jpg,-20.9568,-39.934673,airplane,20
000000481773.jpg,5.1549287,14.546181,dog,20
000000481940.jpg,34.378887,-14.91655,airplane,20
000000482371.jpg,-18.64183,-26.94394,vehicle,20
000000482734.jpg,-24.627497,-2.262125,airplane,20
000000482777.jpg,-24.596985,-21.477268,airplane,20
000000482954.jpg,-23.363768,-18.27701,airplane,20
000000483475.jpg,-30.583586,-0.5226155,airplane,20
000000483573.jpg,28.279093,-17.560553,airplane,20
000000483722.jpg,28.289637,-18.630983,vehicle,20
000000484122.jpg,2.0998583,-3.8514712,airplane,20
000000484174.jpg,-25.098297,17.079021,dog,20
000000484278.jpg,12.65405,33.97516,vehicle,20
000000484301.jpg,-17.471233,13.7683935,vehicle,20
000000484401.jpg,-5.941252,3.962889,cat,20
000000484761.jpg,-8.3267975,-33.76689,airplane,20
000000485613.jpg,-33.169216,3.4342184,cat,20
000000485913.jpg,-4.5133924,-24.94951,vehicle,20
000000486521.jpg,-5.568819,43.227875,vehicle,20
000000487144.jpg,-22.691515,-31.416775,airplane,20
000000487353.jpg,23.823938,14.807582,vehicle,20
000000487631.jpg,21.587723,-16.1711,vehicle,20
000000487635.jpg,-25.092472,-20.72351,airplane,20
000000487770.jpg,-20.944038,-36.64965,airplane,20
000000488014.jpg,-20.790829,-2.3793094,dog,20
000000488156.jpg,-25.748177,-39.140945,cat,20
000000488563.jpg,-25.034554,6.9828606,cat,20
000000488655.jpg,-27.452225,-5.377857,dog,20
000000489687.jpg,7.218393,30.717379,vehicle,20
000000490112.jpg,11.371816,4.3834825,vehicle,20
000000490146.jpg,5.009148,-30.502565,airplane,20
000000490225.jpg,5.4547186,-36.18865,airplane,20
000000490294.jpg,-24.510908,-34.765385,airplane,20
000000490503.jpg,9.840677,46.523113,cat,20
000000490725.jpg,3.8407114,-36.82988,cat,20
000000491000.jpg,1.5155902,1.6874181,vehicle,20
000000491113.jpg,19.959288,29.582865,dog,20
000000492067.jpg,-20.775095,-38.35308,airplane,20
000000492156.jpg,20.64387,8.363308,vehicle,20
000000492298.jpg,-16.65474,-39.21222,airplane,20
000000492492.jpg,35.711674,-12.6991,airplane,20
000000492541.jpg,8.113222,-23.735926,airplane,20
000000492639.jpg,25.940025,-6.6285534,vehicle,20
000000492674.jpg,4.3735247,49.799343,vehicle,20
000000492698.jpg,-2.6994061,-28.111988,dog,20
000000492711.jpg,-24.476254,-15.084928,airplane,20
000000492974.jpg,11.902625,-2.3172643,vehicle,20
000000493806.jpg,15.214801,46.126648,vehicle,20
000000494190.jpg,-5.731276,-14.12528,vehicle,20
000000496045.jpg,15.075496,-38.00773,vehicle,20
000000496730.jpg,29.21525,26.79693,dog,20
000000497441.jpg,16.103195,11.852586,vehicle,20
000000497504.jpg,12.669591,-21.474266,airplane,20
000000497875.jpg,31.537693,-14.586565,airplane,20
000000498081.jpg,-21.621445,2.2859313,vehicle,20
000000498570.jpg,-2.529808,8.519694,vehicle,20
000000498758.jpg,-2.0421627,27.962902,vehicle,20
000000498903.jpg,-19.464489,-21.964417,airplane,20
000000498988.jpg,8.268891,46.447468,cat,20
000000499028.jpg,18.714663,-5.8453517,dog,20
000000499360.jpg,11.753159,-8.244825,vehicle,20
000000499402.jpg,-20.008106,-37.370274,airplane,20
000000499512.jpg,-8.40349,-17.31447,airplane,20
000000499571.jpg,-8.026667,-6.955789,dog,20
000000499656.jpg,4.9661064,21.34313,cat,20
000000499937.jpg,20.53639,22.76394,cat,20
000000500646.jpg,-30.699533,12.349205,cat,20
000000501801.jpg,22.241083,15.104831,vehicle,20
000000501842.jpg,15.559461,36.13042,vehicle,20
000000502104.jpg,-18.479927,9.962756,vehicle,20
000000503050.jpg,-22.540062,-0.79305583,dog,20
000000503277.jpg,-3.599227,24.417452,vehicle,20
000000503378.jpg,12.347333,2.3784683,vehicle,20
000000503460.jpg,31.922802,-7.3670874,vehicle,20
000000503538.jpg,-2.649009,18.093948,vehicle,20
000000503674.jpg,30.09429,3.0946004,vehicle,20
000000504101.jpg,27.322142,-2.7250166,airplane,20
000000504341.jpg,-11.3122015,1.3525264,dog,20
000000504902.jpg,8.663534,24.021845,dog,20
000000505093.jpg,-7.3525186,12.97082,airplane,20
000000505104.jpg,24.318207,-6.237909,vehicle,20
000000505160.jpg,-17.784988,25.46995,cat,20
000000505343.jpg,12.357159,40.42048,vehicle,20
000000505967.jpg,23.324337,5.3518553,vehicle,20
000000506034.jpg,4.6768517,-38.63359,vehicle,20
000000506151.jpg,25.742867,3.944491,dog,20
000000506862.jpg,-0.62047714,-16.47247,vehicle,20
000000507937.jpg,-1.5402225,-25.649662,vehicle,20
000000508302.jpg,12.03952,1.2852448,vehicle,20
000000508938.jpg,21.760374,-9.667096,vehicle,20
000000508952.jpg,-15.289078,-7.655785,cat,20
000000509021.jpg,10.299658,16.113989,cat,20
000000509394.jpg,-2.4170847,2.215122,vehicle,20
000000509411.jpg,-22.313465,0.5901379,airplane,20
000000509675.jpg,11.273839,32.610542,vehicle,20
000000510006.jpg,9.744966,7.6421394,vehicle,20
000000510012.jpg,13.449003,-31.449764,vehicle,20
000000510349.jpg,21.112669,5.873456,cat,20
000000510484.jpg,-15.318583,29.15489,cat,20
000000510782.jpg,-9.201299,7.665501,vehicle,20
000000510799.jpg,24.81366,-22.294298,vehicle,20
000000510942.jpg,-5.626967,-37.729454,airplane,20
000000511070.jpg,-2.7130246,30.417507,cat,20
000000511279.jpg,-12.888742,19.51845,vehicle,20
000000511469.jpg,-29.155222,-34.776333,airplane,20
000000511583.jpg,7.1393337,44.71068,vehicle,20
000000512146.jpg,-30.45625,-20.62271,airplane,20
000000512310.jpg,7.612025,-32.801395,airplane,20
000000512334.jpg,6.9814725,-28.79518,airplane,20
000000512421.jpg,17.175175,22.864077,airplane,20
000000512731.jpg,-11.869406,11.491234,vehicle,20
000000512796.jpg,-10.836946,19.287342,vehicle,20
000000512895.jpg,-27.975082,-27.543623,airplane,20
000000512924.jpg,-10.1576805,9.213717,vehicle,20
000000512983.jpg,11.956579,-16.60577,vehicle,20
000000513312.jpg,4.2282805,37.547882,cat,20
000000513441.jpg,-1.9069455,19.064053,airplane,20
000000513541.jpg,-12.360747,-27.89551,airplane,20
000000513966.jpg,0.32566544,-41.153107,vehicle,20
000000514127.jpg,1.98734,16.47545,vehicle,20
000000514668.jpg,1.2752547,24.243248,cat,20
000000514825.jpg,-3.3587089,-12.317454,airplane,20
000000515457.jpg,9.130074,48.805824,vehicle,20
000000515531.jpg,6.3088455,41.765556,airplane,20
000000515566.jpg,8.060816,31.206896,vehicle,20
000000516012.jpg,-1.58313,16.013716,vehicle,20
000000516167.jpg,-0.27266693,-4.220186,vehicle,20
000000516189.jpg,10.87985,11.859082,vehicle,20
000000516194.jpg,-21.681253,18.45145,dog,20
000000516372.jpg,9.585785,21.06196,vehicle,20
000000516633.jpg,1.9082749,7.92032,vehicle,20
000000516673.jpg,10.204577,-42.10369,airplane,20
000000517086.jpg,12.213872,-39.96299,vehicle,20
000000517213.jpg,-5.267061,21.6798,dog,20
000000517305.jpg,11.217113,-0.20756872,vehicle,20
000000517719.jpg,17.65207,-27.419292,vehicle,20
000000517973.jpg,2.7489648,44.93188,vehicle,20
000000518081.jpg,12.836532,23.714828,cat,20
000000518518.jpg,-2.3013732,16.962177,vehicle,20
000000518785.jpg,10.01564,34.007545,vehicle,20
000000518898.jpg,-13.730618,-20.503399,airplane,20
000000519136.jpg,-8.509955,8.7900915,vehicle,20
000000519361.jpg,0.36781588,10.907044,vehicle,20
000000519716.jpg,-4.8068724,29.689352,cat,20
000000519784.jpg,5.049138,-5.030182,vehicle,20
000000520342.jpg,-6.767961,19.17266,vehicle,20
000000520503.jpg,-13.036593,-9.981555,vehicle,20
000000520655.jpg,7.915203,47.228584,cat,20
000000520802.jpg,-2.9439547,-33.010044,airplane,20
000000520933.jpg,-23.363344,6.5927925,dog,20
000000521133.jpg,12.520264,-1.08439,dog,20
000000521348.jpg,-13.398257,-5.2297835,dog,20
000000521721.jpg,-5.9502025,23.502096,vehicle,20
000000521747.jpg,29.148178,26.657246,dog,20
000000522119.jpg,7.9241056,-13.221306,vehicle,20
000000522441.jpg,-22.91045,-0.77942777,cat,20
000000522452.jpg,-3.775355,22.77221,airplane,20
000000522464.jpg,29.944902,-2.441928,vehicle,20
000000522891.jpg,-1.3385166,50.665855,cat,20
000000523010.jpg,2.2169435,42.76739,vehicle,20
000000523154.jpg,5.411808,-12.240899,airplane,20
000000523174.jpg,-10.508204,2.5904968,cat,20
000000523196.jpg,9.094468,-15.583432,vehicle,20
000000523224.jpg,13.277858,11.850732,vehicle,20
000000523346.jpg,0.69733965,-37.020927,airplane,20
000000523360.jpg,-10.857879,-1.7221588,vehicle,20
000000523751.jpg,29.892029,1.3843713,airplane,20
000000524011.jpg,-20.982548,-32.69986,airplane,20
000000524572.jpg,-13.378449,27.528135,cat,20
000000524823.jpg,12.740096,-3.4008377,airplane,20
000000524925.jpg,-9.678515,-14.193821,airplane,20
000000525035.jpg,-30.872522,-27.738308,airplane,20
000000525361.jpg,15.789887,-32.726727,vehicle,20
000000526671.jpg,-17.358458,4.8075705,dog,20
000000526711.jpg,-13.326594,-29.016102,airplane,20
000000526721.jpg,-11.4762,40.693768,cat,20
000000527587.jpg,13.100242,-6.2095137,vehicle,20
000000527783.jpg,-15.758144,-28.984167,airplane,20
000000527830.jpg,9.167884,45.694824,vehicle,20
000000528069.jpg,30.98568,4.024686,airplane,20
000000528566.jpg,-0.611451,11.43122,vehicle,20
000000528796.jpg,25.60201,-12.6196375,vehicle,20
000000529389.jpg,15.603897,27.537868,dog,20
000000529586.jpg,8.055162,1.5946261,vehicle,20
000000529590.jpg,3.669579,-27.92807,cat,20
000000529626.jpg,27.013395,-2.5609035,dog,20
000000529788.jpg,-10.847457,-41.250347,airplane,20
000000530300.jpg,-4.766813,34.16429,vehicle,20
000000530367.jpg,-0.2994283,34.35376,cat,20
000000530433.jpg,16.938923,-18.559282,vehicle,20
000000530640.jpg,-5.9799623,50.26401,airplane,20
000000530712.jpg,16.492231,2.420697,vehicle,20
000000530758.jpg,23.910662,25.32184,vehicle,20
000000530811.jpg,18.92595,-11.64704,dog,20
000000530915.jpg,-19.29806,-41.429733,airplane,20
000000531286.jpg,-0.07843613,-15.943975,vehicle,20
000000531414.jpg,17.876846,23.309483,cat,20
000000531647.jpg,13.963185,35.628162,vehicle,20
000000531684.jpg,-30.29807,-22.382786,airplane,20
000000531778.jpg,-1.005358,-39.43972,airplane,20
000000531796.jpg,-1.2541077,6.4512057,vehicle,20
000000531844.jpg,20.29682,-24.283045,vehicle,20
000000531883.jpg,9.688612,39.332535,cat,20
000000532142.jpg,14.321738,-25.332098,vehicle,20
000000532333.jpg,-2.225953,40.588627,airplane,20
000000532381.jpg,-7.806298,-6.826071,dog,20
000000532491.jpg,-6.1595488,24.052004,cat,20
000000532521.jpg,19.674374,-7.3634725,airplane,20
000000532857.jpg,13.145487,18.384342,dog,20
000000533434.jpg,5.398041,-0.29305682,vehicle,20
000000533739.jpg,9.1795435,-38.593945,vehicle,20
000000534058.jpg,-22.358309,-39.395096,airplane,20
000000534763.jpg,17.690763,6.1305327,vehicle,20
000000535322.jpg,-22.692232,-15.363134,airplane,20
000000536265.jpg,-13.005721,12.104301,vehicle,20
000000536534.jpg,-15.481345,11.156132,vehicle,20
000000536663.jpg,-21.422886,23.157516,vehicle,20
000000537258.jpg,2.7126803,-7.7968273,vehicle,20
000000537372.jpg,-19.544062,2.6258538,cat,20
000000537444.jpg,26.537575,29.880756,cat,20
000000537689.jpg,-10.172147,13.034219,vehicle,20
000000537879.jpg,17.592249,-18.511442,vehicle,20
000000538285.jpg,2.1724648,-32.251022,airplane,20
000000538640.jpg,27.233519,-7.321902,vehicle,20
000000538947.jpg,-26.427498,14.864924,airplane,20
000000539789.jpg,20.96721,25.782873,vehicle,20
000000539848.jpg,-2.9241157,-38.394836,vehicle,20
000000540547.jpg,-1.4503554,41.455128,vehicle,20
000000540669.jpg,29.443827,10.996551,cat,20
000000540694.jpg,9.797935,-22.746971,vehicle,20
000000540783.jpg,-0.2369537,-43.45557,vehicle,20
000000540848.jpg,-6.977824,-26.379858,vehicle,20
000000540899.jpg,-20.923136,19.241415,vehicle,20
000000541077.jpg,-13.253052,9.207639,vehicle,20
000000541132.jpg,-13.780909,6.7741675,vehicle,20
000000541229.jpg,2.1050236,50.339302,cat,20
000000541251.jpg,24.017767,-16.012426,vehicle,20
000000541950.jpg,12.558599,22.874151,cat,20
000000542060.jpg,-29.833454,12.633608,dog,20
000000542510.jpg,4.407257,-38.479237,vehicle,20
000000542855.jpg,-5.9332457,50.09909,airplane,20
000000542946.jpg,-4.5137467,12.062271,cat,20
000000543062.jpg,23.641985,-2.1114507,vehicle,20
000000543332.jpg,-2.136414,-15.900596,vehicle,20
000000543517.jpg,-11.489072,-21.486965,airplane,20
000000543560.jpg,-8.601423,-17.50073,airplane,20
000000543616.jpg,-5.1720824,33.264893,airplane,20
000000543686.jpg,5.9507804,16.734838,dog,20
000000543717.jpg,6.4843903,50.086674,vehicle,20
000000544274.jpg,16.731,43.54027,cat,20
000000544278.jpg,-22.516212,15.583807,vehicle,20
000000544590.jpg,-15.786333,2.4141905,cat,20
000000545163.jpg,-17.233095,13.302018,vehicle,20
000000545191.jpg,12.00127,-40.2593,vehicle,20
000000545275.jpg,9.0445795,9.190128,cat,20
000000545804.jpg,-24.66231,25.9811,cat,20
000000545953.jpg,15.730812,-4.9873056,vehicle,20
000000546622.jpg,-20.58989,28.789154,cat,20
000000546716.jpg,-19.550566,-28.399275,vehicle,20
000000546792.jpg,11.221193,42.763573,cat,20
000000546800.jpg,20.592718,27.25723,vehicle,20
000000546944.jpg,-16.749462,-1.4104749,cat,20
000000546962.jpg,21.763948,-25.460703,dog,20
000000547186.jpg,-14.309561,13.288063,vehicle,20
000000547363.jpg,-24.02612,-17.001215,airplane,20
000000547449.jpg,2.0707397,3.0259387,vehicle,20
000000548184.jpg,-22.458214,13.500356,vehicle,20
000000548240.jpg,-4.2542105,-1.852874,vehicle,20
000000548253.jpg,16.742245,-18.7865,vehicle,20
000000548273.jpg,-21.560091,-38.60377,airplane,20
000000548428.jpg,-0.08950345,31.912895,airplane,20
000000548498.jpg,2.2867181,32.906166,cat,20
000000548511.jpg,6.202268,-29.22202,cat,20
000000548515.jpg,-1.457307,31.344875,airplane,20
000000548912.jpg,6.0494614,15.49281,dog,20
000000548933.jpg,-27.987497,-23.43413,airplane,20
000000549011.jpg,3.8530407,42.019405,airplane,20
000000549488.jpg,-22.96064,11.355649,dog,20
000000549560.jpg,-19.326153,-37.334892,vehicle,20
000000549580.jpg,-7.5474105,35.35619,cat,20
000000549879.jpg,-34.452026,-10.581088,airplane,20
000000550221.jpg,-18.808056,-27.958986,airplane,20
000000550767.jpg,11.454478,-12.225802,cat,20
000000551018.jpg,-1.9136791,-0.50389904,vehicle,20
000000551214.jpg,-25.820251,-23.563137,airplane,20
000000551952.jpg,-2.6835077,6.519849,vehicle,20
000000551994.jpg,-24.288712,13.869327,cat,20
000000552005.jpg,3.4307222,25.727942,vehicle,20
000000552032.jpg,19.301003,-9.169629,vehicle,20
000000552302.jpg,2.5983791,-43.948895,airplane,20
000000553201.jpg,-12.5140705,-42.32643,airplane,20
000000553285.jpg,-19.2974,-6.6197734,vehicle,20
000000553378.jpg,3.5477135,28.08361,cat,20
000000553552.jpg,-10.292526,-29.288109,airplane,20
000000553698.jpg,-15.619467,22.17906,cat,20
000000553719.jpg,-0.9050874,40.25468,cat,20
000000553761.jpg,-8.824952,36.12585,cat,20
000000553908.jpg,11.400207,-40.35422,airplane,20
000000553909.jpg,10.341383,12.077909,dog,20
000000553969.jpg,2.4956892,13.974999,airplane,20
000000554332.jpg,6.927623,25.271563,dog,20
000000554597.jpg,-23.478882,-39.044582,airplane,20
000000554636.jpg,1.6692226,-32.215508,vehicle,20
000000554731.jpg,-5.08225,0.97799057,cat,20
000000554828.jpg,11.211528,-16.55068,vehicle,20
000000554891.jpg,-2.3886304,21.445295,vehicle,20
000000555122.jpg,6.1257563,-38.19472,vehicle,20
000000555446.jpg,-18.726116,37.74402,airplane,20
000000555953.jpg,-5.113861,-33.452988,airplane,20
000000555974.jpg,-22.19345,-40.89726,cat,20
000000556012.jpg,-5.570133,44.290066,vehicle,20
000000556154.jpg,27.411861,3.1889758,vehicle,20
000000556492.jpg,12.768049,40.358448,vehicle,20
000000556554.jpg,4.846806,14.564164,cat,20
000000556666.jpg,11.521894,-18.392557,vehicle,20
000000557016.jpg,0.93230873,22.71424,vehicle,20
000000557127.jpg,-11.620382,-11.792455,vehicle,20
000000557434.jpg,14.532207,6.748446,vehicle,20
000000557660.jpg,-29.16569,-25.759829,airplane,20
000000558317.jpg,-16.267418,-24.92643,cat,20
000000558350.jpg,-8.069189,-41.554695,cat,20
000000559047.jpg,14.499316,11.238498,cat,20
000000559055.jpg,12.860092,-15.116973,vehicle,20
000000559557.jpg,2.1176581,25.31639,vehicle,20
000000559730.jpg,22.621542,-7.421042,vehicle,20
000000560046.jpg,4.1876783,19.983913,vehicle,20
000000560254.jpg,-0.99715084,-1.6896274,vehicle,20
000000560297.jpg,-3.7676978,-15.749786,cat,20
000000560495.jpg,-2.1879377,29.205135,cat,20
000000560629.jpg,-16.215836,-16.341612,airplane,20
000000561062.jpg,-5.6643934,20.991846,dog,20
000000561186.jpg,30.373459,-12.183888,vehicle,20
000000561582.jpg,-14.006698,43.475765,cat,20
000000561599.jpg,-11.028517,29.455599,dog,20
000000561666.jpg,-34.162243,-19.077255,airplane,20
000000561885.jpg,13.6788025,-2.5680802,vehicle,20
000000562911.jpg,-0.2496487,7.191842,airplane,20
000000563058.jpg,-1.1891208,21.882622,vehicle,20
000000563178.jpg,-6.8073473,-9.006266,dog,20
000000563297.jpg,-24.496735,-7.118103,vehicle,20
000000563403.jpg,21.908022,37.94653,cat,20
000000563593.jpg,28.484377,-16.40902,vehicle,20
000000564073.jpg,-21.139038,-36.66987,airplane,20
000000564187.jpg,25.991383,-7.3714323,vehicle,20
000000564292.jpg,-23.948877,-39.832474,airplane,20
000000564371.jpg,11.520102,18.170496,cat,20
000000564655.jpg,12.1216135,15.71947,cat,20
000000565098.jpg,1.7288346,-23.973793,airplane,20
000000565716.jpg,-4.3377295,40.05137,vehicle,20
000000566029.jpg,-15.823116,-16.727295,vehicle,20
000000566656.jpg,7.813071,-28.91255,dog,20
000000566824.jpg,-1.910661,-16.308432,airplane,20
000000567053.jpg,2.1992037,31.259878,airplane,20
000000567205.jpg,12.34762,-25.373058,vehicle,20
000000567603.jpg,0.061445136,38.687214,dog,20
000000567935.jpg,-14.085856,-21.94874,vehicle,20
000000567944.jpg,17.09408,-19.593445,vehicle,20
000000568050.jpg,18.226954,-12.710036,vehicle,20
000000568311.jpg,16.091024,-19.511528,vehicle,20
000000568446.jpg,0.92979354,47.941753,cat,20
000000568647.jpg,6.961792,49.58168,vehicle,20
000000569242.jpg,9.574653,-35.18975,vehicle,20
000000569538.jpg,-14.530436,2.3799984,dog,20
000000569750.jpg,-27.419424,-21.674929,airplane,20
000000570175.jpg,16.916048,-7.1627226,dog,20
000000570349.jpg,-29.147003,-17.526373,airplane,20
000000570423.jpg,-27.334984,-16.240004,cat,20
000000570528.jpg,16.656832,22.45092,cat,20
000000570721.jpg,5.466106,-40.14963,vehicle,20
000000570952.jpg,-21.109543,-35.95423,cat,20
000000570978.jpg,6.27527,-25.236074,vehicle,20
